wqms_id,wqms_lat,wqms_lon,country_name,hydrobasin_level12,LINKNO,merged_LINKNO,gauge_id,gauge_distance_km
wqms_23007189,53.90263,-2.32404,United Kingdom,2120332610,230112415,230112415,,
wqms_23007190,53.72274,-2.54485,United Kingdom,2120334490,230149415,230068904,,
wqms_23007191,54.1188,-2.54314,United Kingdom,2120327140,230131991,230129815,camelsgb_72009,6.3129
wqms_23007192,54.20535,-2.8417,United Kingdom,2120050570,230202707,230136333,camelsgb_73005,17.9229
wqms_23007193,54.61875,-2.68601,United Kingdom,2120318500,230121091,230140676,,
wqms_23007194,54.61354,-2.63601,United Kingdom,2120318500,230134146,230140676,,
wqms_23007195,54.56214,-3.21773,United Kingdom,2121090620,230109124,230109124,,
wqms_23007196,54.56167,-3.21932,United Kingdom,2121090620,230109124,230109124,,
wqms_23007197,54.11191,-3.18992,United Kingdom,2120050590,,,,
wqms_23007198,54.11238,-3.18562,United Kingdom,2120050590,,,,
wqms_23007199,54.56254,-3.21637,United Kingdom,2121090620,230109124,230109124,,
wqms_23007200,54.56205,-3.21804,United Kingdom,2121090620,230109124,230109124,,
wqms_23007201,54.56213,-3.21776,United Kingdom,2121090620,230109124,230109124,,
wqms_23007202,53.52027,-2.52649,United Kingdom,2120341670,230260399,230260399,,
wqms_23007203,53.52001,-2.52673,United Kingdom,2120341670,230260399,230260399,,
wqms_23007204,53.50099,-2.22345,United Kingdom,2121100050,230247342,230247342,camelsgb_69043,8.7902
wqms_23007205,51.31984,1.11846,United Kingdom,2120053850,,,,
wqms_23007206,51.0306,0.48264,United Kingdom,2120404420,230414998,230414998,,
wqms_23007207,51.09945,-0.04327,United Kingdom,2121122690,230358416,230358416,,
wqms_23007208,51.38882,0.23498,United Kingdom,2120392750,230315975,230324682,camelsgb_40012,4.0783
wqms_23007209,50.95818,-0.2669,United Kingdom,2120406680,230400856,230399768,camelsgb_41012,0.0129
wqms_23007210,50.97677,-0.36055,United Kingdom,2120406520,230293144,230293144,,
wqms_23007211,50.82051,-0.33756,United Kingdom,2120053970,,,,
wqms_23007212,50.99705,-0.49852,United Kingdom,2120406010,230059223,230059223,,
wqms_23007213,50.81986,-0.68728,United Kingdom,2120048810,230331230,230284445,,
wqms_23007214,50.98092,-1.32458,United Kingdom,2120048900,230370391,230370391,,
wqms_23007215,50.98127,-1.32397,United Kingdom,2120048900,230370391,230370391,,
wqms_23007216,50.98317,-1.29256,United Kingdom,2120048900,230370391,230370391,,
wqms_23007217,50.98598,-1.30568,United Kingdom,2120048900,230370391,230370391,,
wqms_23007218,50.9828,-1.29575,United Kingdom,2120048900,230370391,230370391,,
wqms_23007219,50.94783,-1.22857,United Kingdom,2120048880,230279000,230279000,camelsgb_42011,10.5481
wqms_23007220,51.09859,-2.56425,United Kingdom,2121122320,230356243,230326865,,
wqms_23007221,51.36404,-2.6081,United Kingdom,2120393550,230299656,230008075,,
wqms_23007222,50.68078,-3.21861,United Kingdom,2120049070,,,,
wqms_23007223,50.39638,-4.76398,United Kingdom,2120049360,230008111,230008111,,
wqms_23007224,50.39783,-4.76726,United Kingdom,2120049360,230008111,230008111,,
wqms_23007225,50.21829,-5.10387,United Kingdom,2120049380,230251830,230236598,,
wqms_23007226,50.24012,-5.15387,United Kingdom,2120049380,230236598,230236598,,
wqms_23007227,50.5953,-4.65534,United Kingdom,2121128600,230257256,230257256,,
wqms_23007228,50.59628,-4.65465,United Kingdom,2121128600,230257256,230257256,,
wqms_23007229,50.59782,-4.65441,United Kingdom,2121128600,230257256,230257256,,
wqms_23007230,50.75085,-4.38424,United Kingdom,2120413460,230371489,230371489,,
wqms_23007231,51.29974,-2.27971,United Kingdom,2120395880,230387787,230369293,camelsgb_53007,1.4705
wqms_23007232,51.5141,-2.67552,United Kingdom,2120049610,,,,
wqms_23007233,51.63165,-2.15233,United Kingdom,2121118390,230246333,230246333,,
wqms_23007234,51.88408,-1.01204,United Kingdom,2121115590,230310515,230310515,camelsgb_39017,3.2701
wqms_23007235,51.61383,-0.1125,United Kingdom,2120391260,230264829,230264829,,
wqms_23007236,51.63449,-0.07852,United Kingdom,2120391260,230281148,230281148,camelsgb_38014,2.5171
wqms_23007237,51.55976,-0.0419,United Kingdom,2120391260,230065728,230065728,,
wqms_23007238,51.61599,-0.06421,United Kingdom,2120391260,230281148,230281148,camelsgb_38014,6.8459
wqms_23007239,51.33317,-0.42415,United Kingdom,2120394010,230393226,230432399,camelsgb_39069,42.4132
wqms_23007240,51.62542,-1.38261,United Kingdom,2120387540,230051581,230051581,,
wqms_23007241,51.56741,-0.77193,United Kingdom,2120389730,230467200,230504185,camelsgb_39072,23.6462
wqms_23007242,51.57727,-0.72612,United Kingdom,2120389730,230448703,230504185,camelsgb_39072,22.1019
wqms_23007243,51.46412,-0.76873,United Kingdom,2121119340,230256133,230039622,camelsgb_39052,6.4868
wqms_23007244,51.58413,-1.82682,United Kingdom,2121117850,230320319,230276800,camelsgb_39087,1.0809
wqms_23007245,51.56245,-1.80773,United Kingdom,2121117850,230278976,230276800,camelsgb_39087,4.5159
wqms_23007246,51.15455,-0.95911,United Kingdom,2120399490,230331217,230280080,,
wqms_23007247,51.75556,-1.44024,United Kingdom,2120385620,230403000,230381234,camelsgb_39006,0.8052
wqms_23007248,51.49674,0.42256,United Kingdom,2120053780,,,,
wqms_23007249,51.50344,0.43153,United Kingdom,2120053780,,,,
wqms_23007250,51.50082,0.44137,United Kingdom,2120053780,,,,
wqms_23007251,51.49379,0.42396,United Kingdom,2120053780,,,,
wqms_23007252,52.35756,-0.69148,United Kingdom,2120370030,230422559,230427998,camelsgb_32004,4.6683
wqms_23007253,53.22586,-0.50206,United Kingdom,2120346410,230432315,230439934,,
wqms_23007254,52.56901,-0.66154,United Kingdom,2121108450,230413847,230320280,camelsgb_31021,16.4508
wqms_23007255,52.49001,-0.67073,United Kingdom,2121108780,230318105,230097242,,
wqms_23007256,53.58001,-0.34739,United Kingdom,2120053310,230199468,230199468,,
wqms_23007257,52.74123,1.25704,United Kingdom,2120359400,230139663,230139663,,
wqms_23007258,51.67778,0.3213,United Kingdom,2120385260,230322492,230322492,,
wqms_23007259,52.21501,0.33285,United Kingdom,2120369810,230409505,230409505,,
wqms_23007260,52.41956,0.49452,United Kingdom,2121109850,230319195,230319195,,
wqms_23007261,53.22554,-0.48289,United Kingdom,2120346410,230432315,230439934,,
wqms_23007262,52.6259,-2.47303,United Kingdom,2120363360,230437780,230453010,camelsgb_54095,6.4372
wqms_23007263,52.89556,-1.22301,United Kingdom,2120353110,230481289,230466064,camelsgb_28009,12.544
wqms_23007264,53.19648,-1.03935,United Kingdom,2121102420,230357245,230253887,camelsgb_28115,7.4723
wqms_23007265,52.69286,-1.19366,United Kingdom,2121106900,230105937,230105937,,
wqms_23007266,52.12041,-3.08486,United Kingdom,2121113140,230501993,230484582,camelsgb_55007,35.2059
wqms_23007267,52.0509,-2.71253,United Kingdom,2120377560,230530284,230484582,camelsgb_55002,4.7906
wqms_23007268,51.91496,-2.59746,United Kingdom,2121115400,230524849,230484582,camelsgb_55023,26.8017
wqms_23007269,52.26407,-2.96232,United Kingdom,2121111500,230454116,230365988,,
wqms_23007270,52.26852,-2.84167,United Kingdom,2120372500,230451938,230339873,camelsgb_55014,12.2717
wqms_23007271,52.23313,-2.731,United Kingdom,2120372500,230404068,230404068,,
wqms_23007272,52.23183,-2.7314,United Kingdom,2120372500,230461732,230461732,,
wqms_23007273,52.17039,-2.70152,United Kingdom,2120377140,230354022,230354022,,
wqms_23007274,52.09817,-2.68902,United Kingdom,2120377140,230476969,230519396,camelsgb_55021,28.4491
wqms_23007275,52.20744,-3.02177,United Kingdom,2121111920,230342053,230342053,,
wqms_23007276,52.20834,-3.00213,United Kingdom,2121111920,230446501,230445413,camelsgb_55013,3.4437
wqms_23007277,52.04573,-2.96139,United Kingdom,2120379960,230061355,230059179,,
wqms_23007278,51.94343,-2.88101,United Kingdom,2120379960,230453040,230453040,,
wqms_23007279,52.20656,-2.54322,United Kingdom,2120377150,230355110,230355110,camelsgb_55018,25.3272
wqms_23007280,52.2,-2.54012,United Kingdom,2120377150,230355110,230355110,camelsgb_55018,26.7904
wqms_23007281,52.19777,-2.51311,United Kingdom,2120377150,230355110,230355110,camelsgb_55018,27.6425
wqms_23007282,52.19237,-2.50301,United Kingdom,2120377150,230410598,230355110,camelsgb_55018,15.0864
wqms_23007283,52.11901,-2.50009,United Kingdom,2120377150,230439977,230355110,camelsgb_55018,3.034
wqms_23007284,52.08334,-2.54513,United Kingdom,2120377150,230439977,230355110,camelsgb_55018,12.312
wqms_23007285,52.06331,-2.71916,United Kingdom,2120377560,230276778,230274602,,
wqms_23007286,52.05011,-2.69782,United Kingdom,2120377560,230276778,230274602,,
wqms_23007287,52.02845,-2.84167,United Kingdom,2121113660,230073324,230073324,,
wqms_23007288,52.03458,-2.83177,United Kingdom,2121113660,230073324,230073324,,
wqms_23007289,52.03543,-2.81094,United Kingdom,2120377560,230338796,230073324,,
wqms_23007290,51.90071,-2.71656,United Kingdom,2120383220,230322482,230333361,,
wqms_23007291,51.89878,-2.69379,United Kingdom,2120383220,230322482,230333361,,
wqms_23007292,51.96834,-2.57291,United Kingdom,2121115400,230500911,230484582,camelsgb_55002,42.0239
wqms_23007293,51.96621,-2.58097,United Kingdom,2121115400,230500911,230484582,camelsgb_55002,41.0481
wqms_23007294,52.03588,-2.62757,United Kingdom,2120377570,230501996,230519396,camelsgb_55021,38.6053
wqms_23007295,52.03403,-2.63029,United Kingdom,2120377570,230501996,230519396,camelsgb_55021,39.0566
wqms_23007296,51.92543,-2.50538,United Kingdom,2121115400,230358385,230358385,,
wqms_23007297,51.92867,-2.52307,United Kingdom,2121115400,230358385,230358385,,
wqms_23007298,51.9174,-2.58871,United Kingdom,2121115400,230359473,230358385,,
wqms_23007299,52.16244,-2.88614,United Kingdom,2120372490,230320294,230320294,,
wqms_23007300,52.15801,-2.85504,United Kingdom,2120372490,230320294,230320294,,
wqms_23007301,52.19244,-2.81896,United Kingdom,2120372490,230352934,230320294,,
wqms_23007302,51.78081,-2.64465,United Kingdom,2120049680,230306167,230306167,,
wqms_23007303,51.78066,-2.66368,United Kingdom,2120049680,230306167,230306167,,
wqms_23007304,52.12917,-2.73079,United Kingdom,2120377140,230298536,230298536,,
wqms_23007305,52.06372,-2.67723,United Kingdom,2120377140,230541163,230519396,camelsgb_55021,30.1474
wqms_23007306,51.99801,-2.79307,United Kingdom,2120379960,230331182,230331182,,
wqms_23007307,51.99191,-2.77982,United Kingdom,2120379960,230331182,230331182,,
wqms_23007308,51.9703,-2.83799,United Kingdom,2120379960,230406255,230331182,,
wqms_23007309,51.97034,-2.84654,United Kingdom,2120379960,230406255,230331182,,
wqms_23007310,52.07725,-2.76366,United Kingdom,2120377560,230276778,230274602,,
wqms_23007311,52.06946,-2.7432,United Kingdom,2120377560,230276778,230274602,,
wqms_23007312,52.05076,-2.723,United Kingdom,2120377560,230530284,230484582,camelsgb_55002,3.4187
wqms_23007313,52.1455,-2.79053,United Kingdom,2120377140,230298536,230298536,,
wqms_23007314,52.09688,-2.96921,United Kingdom,2121113660,230507433,230484582,camelsgb_55002,15.5427
wqms_23007315,52.09099,-2.68354,United Kingdom,2120377140,230476969,230519396,camelsgb_55021,30.9502
wqms_23007316,52.09557,-2.654,United Kingdom,2120377140,230330090,230330090,,
wqms_23007317,52.09563,-2.65341,United Kingdom,2120377140,230329002,230329002,,
wqms_23007318,52.15634,-2.67887,United Kingdom,2120377140,230491111,230519396,camelsgb_55021,13.6763
wqms_23007319,52.22086,-2.89505,United Kingdom,2120372490,230416037,230414949,,
wqms_23007320,52.12,-3.00508,United Kingdom,2121113660,230062440,230062440,,
wqms_23007321,52.11269,-2.96887,United Kingdom,2121113660,230338793,230338793,,
wqms_23007322,51.88127,-2.60121,United Kingdom,2121115400,230290930,230290930,,
wqms_23007323,52.2212,-2.89335,United Kingdom,2120372490,230497637,230445413,camelsgb_55013,10.8543
wqms_23007324,51.96007,-2.6625,United Kingdom,2121115400,230077679,230077679,,
wqms_23007325,52.13043,-2.74934,United Kingdom,2120377140,230298536,230298536,,
wqms_23007326,51.78552,-2.63172,United Kingdom,2120049680,230306167,230306167,,
wqms_23007327,51.85456,-2.64505,United Kingdom,2120383220,230533555,230484582,camelsgb_55023,14.4231
wqms_23007328,52.18966,-2.53779,United Kingdom,2120377150,230355110,230355110,camelsgb_55018,28.8488
wqms_23007329,52.08762,-3.11925,United Kingdom,2121113140,230507434,230484582,camelsgb_55007,27.3297
wqms_23007330,52.11634,-2.98663,United Kingdom,2121113660,230505257,230484582,camelsgb_55002,25.1186
wqms_23007331,52.07316,-2.89191,United Kingdom,2121113660,230064619,230064619,,
wqms_23007332,52.17521,-2.86932,United Kingdom,2120372490,230320294,230320294,,
wqms_23007333,52.21125,-2.71476,United Kingdom,2120377140,230519396,230519396,camelsgb_55021,3.8882
wqms_23007334,52.27248,-2.73689,United Kingdom,2120372500,230074402,230072226,,
wqms_23007335,51.9971,-2.77429,United Kingdom,2120379960,230331182,230331182,,
wqms_23007336,52.81313,-1.43903,United Kingdom,2120354920,230319180,230287629,,
wqms_23007337,52.58528,-2.07349,United Kingdom,2121108690,230340950,230340950,,
wqms_23007338,52.93172,-1.07311,United Kingdom,2121105210,230278920,230104841,,
wqms_23007339,54.10997,-1.78561,United Kingdom,2121094550,230153751,230136341,,
wqms_23007340,52.9668,-2.67897,United Kingdom,2120350850,230289798,230289798,,
wqms_23007341,53.15005,-2.93133,United Kingdom,2120050340,230273470,230273470,,
wqms_23007342,53.49559,-1.83264,United Kingdom,2120341790,230070000,230070000,,
wqms_23007343,53.45845,-2.09375,United Kingdom,2120341690,230252784,230227758,camelsgb_69027,19.5653
wqms_23007344,53.4535,-2.09551,United Kingdom,2120341690,230252784,230227758,camelsgb_69027,20.5597
wqms_23007345,53.44386,-2.41019,United Kingdom,2120341680,230362674,230293037,camelsgb_69002,19.0658
wqms_23007346,54.26915,-3.00827,United Kingdom,2120050580,230123279,230113486,,
wqms_23007347,54.53212,-2.86646,United Kingdom,2120317940,230054725,230054725,,
wqms_23007348,53.44426,-1.96482,United Kingdom,2120341790,230098290,230098290,,
wqms_23007349,53.41223,-3.1302,United Kingdom,2120050360,230287604,230286516,,
wqms_23007350,53.41138,-3.1175,United Kingdom,2120050360,230285428,230285428,,
wqms_23007351,53.40356,-3.14475,United Kingdom,2120050360,230252788,230252788,,
wqms_23007352,53.44532,-2.40927,United Kingdom,2120341680,230362674,230293037,camelsgb_69002,18.7743
wqms_23007353,53.43956,-2.41291,United Kingdom,2120341680,230362674,230293037,camelsgb_69002,19.9245
wqms_23007354,53.44256,-2.41102,United Kingdom,2120341680,230362674,230293037,camelsgb_69002,19.3257
wqms_23007355,51.2159,0.71945,United Kingdom,2121122530,230290959,230290959,camelsgb_40022,10.7721
wqms_23007356,50.83794,0.36543,United Kingdom,2120053900,230405212,230405212,,
wqms_23007357,51.09421,-1.16537,United Kingdom,2121122980,230264851,230046163,,
wqms_23007358,51.19548,-1.37947,United Kingdom,2120399900,230398670,230398670,camelsgb_42024,8.9378
wqms_23007359,50.79223,-1.77236,United Kingdom,2120411910,230255072,230255072,,
wqms_23007360,51.03521,-2.27528,United Kingdom,2121123960,230336661,230336661,,
wqms_23007361,50.9266,-2.36611,United Kingdom,2120406330,230395418,230282267,,
wqms_23007362,51.19302,-2.5652,United Kingdom,2121121920,230289871,230289871,camelsgb_52009,10.0898
wqms_23007363,50.85436,-3.51333,United Kingdom,2120410850,230465053,230374741,camelsgb_45001,0.8458
wqms_23007364,51.20006,-4.18127,United Kingdom,2120049490,,,,
wqms_23007365,52.16882,-1.2346,United Kingdom,2121113050,230373607,230373607,,
wqms_23007366,52.16339,-1.22604,United Kingdom,2121113050,230373607,230373607,,
wqms_23007367,52.1687,-1.23632,United Kingdom,2121113050,230373607,230373607,,
wqms_23007368,51.50073,-0.88408,United Kingdom,2121118720,230434562,230504185,camelsgb_39065,37.3484
wqms_23007369,51.58667,-0.05622,United Kingdom,2120391260,230405183,230405183,,
wqms_23007370,51.62105,-0.04614,United Kingdom,2120391260,230318139,230318139,,
wqms_23007371,51.58562,-0.05654,United Kingdom,2120391260,230405183,230405183,,
wqms_23007372,51.57813,-0.05474,United Kingdom,2120391260,230405183,230405183,,
wqms_23007373,51.5715,-0.04478,United Kingdom,2120391260,230433471,230413880,camelsgb_38021,12.0259
wqms_23007374,51.55806,-0.03845,United Kingdom,2120391260,230065728,230065728,,
wqms_23007375,51.16567,-0.17681,United Kingdom,2121121850,230410640,230410640,,
wqms_23007376,51.30145,-0.3538,United Kingdom,2120394010,230425868,230432399,camelsgb_39069,28.3821
wqms_23007377,51.71323,-1.22824,United Kingdom,2120387440,230082041,230082041,,
wqms_23007378,51.29312,-0.54411,United Kingdom,2121121130,230446540,230434577,camelsgb_39141,15.1525
wqms_23007379,52.62173,-0.69701,United Kingdom,2120360430,230232148,230232148,camelsgb_31010,9.2871
wqms_23007380,52.66845,-0.35422,United Kingdom,2121107570,230491091,230491091,,
wqms_23007381,52.04545,-2.80046,United Kingdom,2120377560,230338796,230073324,,
wqms_23007382,54.76913,-2.2574,United Kingdom,2121089720,230081916,230081916,,
wqms_23007383,54.75372,-2.22423,United Kingdom,2121089720,230081916,230081916,,
wqms_23007384,54.78002,-2.26752,United Kingdom,2121089720,230081916,230081916,,
wqms_23007385,54.78467,-2.27798,United Kingdom,2121089720,230081916,230081916,,
wqms_23007386,54.77025,-2.25747,United Kingdom,2121089720,230081916,230081916,,
wqms_23007387,54.78327,-2.27482,United Kingdom,2121089720,230081916,230081916,,
wqms_23007388,54.75988,-2.22864,United Kingdom,2121089720,230081916,230081916,,
wqms_23007389,54.7835,-2.27534,United Kingdom,2121089720,230081916,230081916,,
wqms_23007390,54.70475,-1.67479,United Kingdom,2120316280,230103679,230099327,camelsgb_24001,9.3057
wqms_23007391,54.63408,-2.11364,United Kingdom,2121090590,230113473,230092801,,
wqms_23007392,54.48331,-1.53105,United Kingdom,2120320440,230157000,230128710,camelsgb_25001,19.8092
wqms_23007393,54.58448,-0.96808,United Kingdom,2120053120,230097156,230097156,,
wqms_23007394,53.688,-0.84559,United Kingdom,2120053240,230259304,230296294,,
wqms_23007395,53.78649,-1.06696,United Kingdom,2120334500,230184228,230182052,,
wqms_23007396,53.71969,-0.67632,United Kingdom,2120053230,230204903,230270182,,
wqms_23007397,53.95158,-1.07872,United Kingdom,2120332480,230137437,230135256,,
wqms_23007398,53.51467,-1.34262,United Kingdom,2120339990,230337647,230279981,camelsgb_27030,5.1683
wqms_23007399,53.69403,-1.85452,United Kingdom,2120335900,230237544,230168999,camelsgb_27029,4.022
wqms_23007400,53.68056,-1.7313,United Kingdom,2121098390,230240809,230247339,camelsgb_27065,8.627
wqms_23007401,53.46112,-1.98642,United Kingdom,2120341790,230238641,230196208,camelsgb_69015,7.1317
wqms_23007402,53.299,-1.98174,United Kingdom,2120341990,230315895,230315895,,
wqms_23007403,53.49603,-2.0396,United Kingdom,2120341690,230252784,230227758,camelsgb_69027,3.0734
wqms_23007404,53.46834,-1.97201,United Kingdom,2120341790,230236465,230196208,camelsgb_69015,17.0287
wqms_23007405,53.04293,-2.45106,United Kingdom,2121104360,230280004,230278916,,
wqms_23007406,53.55298,-2.1699,United Kingdom,2121100050,230247342,230247342,camelsgb_69043,5.3786
wqms_23007407,53.55299,-2.16979,United Kingdom,2121100050,230247342,230247342,camelsgb_69043,5.3786
wqms_23007408,54.37367,-3.07297,United Kingdom,2120050590,230106956,230106956,,
wqms_23007409,54.36946,-3.07039,United Kingdom,2120050590,230106956,230106956,,
wqms_23007410,51.29588,1.12618,United Kingdom,2120396190,230412811,230391057,camelsgb_40011,12.4231
wqms_23007411,51.14478,-1.4639,United Kingdom,2120403700,230457425,230398670,camelsgb_42024,2.3324
wqms_23007412,50.35916,-4.13123,United Kingdom,2120049240,,,,
wqms_23007413,50.3971,-4.7656,United Kingdom,2120049360,230008111,230008111,,
wqms_23007414,50.3969,-4.76516,United Kingdom,2120049360,230008111,230008111,,
wqms_23007415,50.23409,-5.13811,United Kingdom,2120049380,230236598,230236598,,
wqms_23007416,50.23816,-5.14228,United Kingdom,2120049380,230236598,230236598,,
wqms_23007417,50.22901,-5.12108,United Kingdom,2120049380,230251830,230236598,,
wqms_23007418,51.27329,-0.3207,United Kingdom,2120394010,230425868,230432399,camelsgb_39069,20.5432
wqms_23007419,51.40291,-1.30702,United Kingdom,2120394210,230330118,230335557,camelsgb_39016,27.9813
wqms_23007420,51.40195,-1.31992,United Kingdom,2120394000,230330118,230335557,camelsgb_39016,26.3991
wqms_23007421,51.60512,-0.1569,United Kingdom,2120391260,230264829,230264829,,
wqms_23007422,52.31857,0.17063,United Kingdom,2120368750,230544416,230541152,,
wqms_23007423,52.71911,-0.32369,United Kingdom,2121106760,230282192,230282192,,
wqms_23007424,52.19189,-0.95527,United Kingdom,2120371720,230110310,230110310,,
wqms_23007425,52.723,-0.32637,United Kingdom,2121106760,230282192,230282192,,
wqms_23007426,52.70833,-0.31859,United Kingdom,2121106760,230282192,230282192,,
wqms_23007427,52.62256,-0.68159,United Kingdom,2120360430,230232148,230232148,camelsgb_31010,9.2871
wqms_23007428,52.41578,-0.68786,United Kingdom,2120370030,230298524,230298524,,
wqms_23007429,52.17631,-2.22406,United Kingdom,2120373340,230564005,230453010,camelsgb_54032,24.5569
wqms_23007430,52.74272,-2.7894,United Kingdom,2120358830,230506319,230486735,camelsgb_54005,18.8609
wqms_23007431,52.52197,-2.81828,United Kingdom,2120367550,230073304,230073304,,
wqms_23007432,52.52456,-2.81828,United Kingdom,2120360530,230073304,230073304,,
wqms_23007433,52.52015,-2.82165,United Kingdom,2120367550,230073304,230073304,,
wqms_23007434,52.62958,-2.77646,United Kingdom,2120360530,230274580,230326803,,
wqms_23007435,52.65317,-2.8726,United Kingdom,2120358840,230250644,230250644,,
wqms_23007436,52.61683,-2.94098,United Kingdom,2120358840,230249556,230249556,,
wqms_23007437,52.63188,-2.93057,United Kingdom,2120358840,230249556,230249556,,
wqms_23007438,52.78265,-3.05024,United Kingdom,2120358040,230344205,230340940,,
wqms_23007439,52.60005,-3.08467,United Kingdom,2120362170,230385559,230384471,,
wqms_23007440,52.81738,-1.62141,United Kingdom,2120355910,230457357,230466064,camelsgb_28009,57.1133
wqms_23007441,53.49083,-1.16209,United Kingdom,2121099630,230206000,230206000,,
wqms_23007442,53.08878,-1.2852,United Kingdom,2120354580,230086337,230086337,,
wqms_23007443,52.0769,-2.85905,United Kingdom,2121113660,230562923,230484582,camelsgb_55002,10.6059
wqms_23007444,52.11345,-2.98391,United Kingdom,2121113660,230505257,230484582,camelsgb_55002,25.7237
wqms_23007445,52.59501,-1.57169,United Kingdom,2120361180,230462805,230459541,camelsgb_28026,1.1077
wqms_23007446,52.66162,-1.97776,United Kingdom,2121107450,230300691,230300691,,
wqms_23007447,52.88784,-2.2278,United Kingdom,2120356560,230371401,230331144,,
wqms_23007448,54.79956,-2.44369,United Kingdom,2121089190,230090618,230097148,camelsgb_23006,17.7443
wqms_23007449,54.81984,-2.44708,United Kingdom,2121088430,230091706,230097148,camelsgb_23006,16.321
wqms_23007450,54.81279,-2.44454,United Kingdom,2121089190,230090618,230097148,camelsgb_23006,20.3887
wqms_23007451,54.76962,-2.39924,United Kingdom,2121089190,230099324,230075389,,
wqms_23007452,54.77112,-2.40219,United Kingdom,2121089190,230099324,230075389,,
wqms_23007453,54.94318,-2.51351,United Kingdom,2121088050,230150453,230097148,camelsgb_23006,0.0026
wqms_23007454,54.81525,-2.44356,United Kingdom,2121089190,230090618,230097148,camelsgb_23006,20.9288
wqms_23007455,54.91719,-2.09076,United Kingdom,2120312410,230103671,230103671,,
wqms_23007456,54.92341,-2.09117,United Kingdom,2120312410,230114550,230114550,,
wqms_23007457,54.84145,-1.98051,United Kingdom,2121089010,230092793,230092793,,
wqms_23007458,54.74073,-2.08868,United Kingdom,2121089720,230104765,230099325,camelsgb_24003,5.2419
wqms_23007459,54.66474,-1.89797,United Kingdom,2121090160,230073216,230073216,,
wqms_23007460,54.73916,-2.10142,United Kingdom,2121089720,230104765,230099325,camelsgb_24003,3.7545
wqms_23007461,54.67554,-2.22805,United Kingdom,2121090400,230103680,230103680,camelsgb_25012,6.0722
wqms_23007462,54.64363,-2.30178,United Kingdom,2121090400,230098242,230098242,,
wqms_23007463,54.62289,-2.08539,United Kingdom,2121090590,230127618,230092801,,
wqms_23007464,54.64861,-2.14441,United Kingdom,2121090590,230066688,230066688,,
wqms_23007465,54.68759,-2.27297,United Kingdom,2121090400,230103680,230103680,camelsgb_25012,5.1978
wqms_23007466,54.69891,-2.36753,United Kingdom,2121090400,230067775,230067775,camelsgb_25003,9.8106
wqms_23007467,53.73935,-0.3316,United Kingdom,2120053210,230215780,230134173,,
wqms_23007468,53.56576,-1.54632,United Kingdom,2121099290,230087406,230087406,,
wqms_23007469,53.736,-1.3412,United Kingdom,2120335200,230281062,230279974,camelsgb_27003,20.217
wqms_23007470,53.6595,-1.59651,United Kingdom,2121098390,230209257,230209257,,
wqms_23007471,54.07035,-2.00533,United Kingdom,2121094920,230154840,230152662,camelsgb_27032,6.287
wqms_23007472,54.15289,-1.84435,United Kingdom,2121094550,230136341,230136341,,
wqms_23007473,54.1553,-1.85312,United Kingdom,2121094550,230089557,230089557,,
wqms_23007474,54.15657,-1.84631,United Kingdom,2121094550,230099348,230099348,,
wqms_23007475,54.15301,-1.84449,United Kingdom,2121094550,230136341,230136341,,
wqms_23007476,54.13534,-1.81789,United Kingdom,2121094550,230137430,230136341,,
wqms_23007477,54.01451,-1.21802,United Kingdom,2120329160,230171162,230174424,camelsgb_27009,16.6088
wqms_23007478,54.09318,-1.77465,United Kingdom,2121094550,230093912,230093912,,
wqms_23007479,54.38802,-1.93803,United Kingdom,2121092350,230122186,230111304,,
wqms_23007480,54.42595,-1.99812,United Kingdom,2121092350,230121098,230111304,,
wqms_23007481,54.37587,-2.07925,United Kingdom,2121092420,230155916,230120011,camelsgb_27090,45.213
wqms_23007482,54.38137,-1.97937,United Kingdom,2121092350,230158092,230120011,camelsgb_27090,42.3552
wqms_23007483,53.26889,-2.47405,United Kingdom,2120345100,230351801,230297402,,
wqms_23007484,53.54667,-2.37255,United Kingdom,2120338820,230298478,230293037,camelsgb_69002,24.4082
wqms_23007485,54.61289,-3.08675,United Kingdom,2121090630,230124354,230123266,camelsgb_75003,28.2994
wqms_23007486,53.75136,-2.40059,United Kingdom,2120332890,230083046,230083046,,
wqms_23007487,53.82745,-2.47627,United Kingdom,2120334410,230210338,230209250,camelsgb_71001,30.4346
wqms_23007488,54.57525,-3.57961,United Kingdom,2120050670,,,,
wqms_23007489,54.57564,-3.57752,United Kingdom,2120050670,,,,
wqms_23007490,54.57724,-3.58141,United Kingdom,2120050670,,,,
wqms_23007491,54.57527,-3.58012,United Kingdom,2120050670,,,,
wqms_23007492,54.57576,-3.57631,United Kingdom,2120050670,,,,
wqms_23007493,54.61385,-3.05039,United Kingdom,2121090630,230088449,230085185,,
wqms_23007494,54.61623,-3.04846,United Kingdom,2121090630,230088449,230085185,,
wqms_23007495,54.61613,-3.04578,United Kingdom,2121090630,230088449,230085185,,
wqms_23007496,54.61841,-3.03839,United Kingdom,2121090630,230088449,230085185,,
wqms_23007497,54.61967,-3.03648,United Kingdom,2121090630,230088449,230085185,,
wqms_23007498,53.54666,-2.37304,United Kingdom,2120338820,230298478,230293037,camelsgb_69002,24.4628
wqms_23007499,53.49901,-2.49869,United Kingdom,2120341670,230091759,230090671,,
wqms_23007500,53.49923,-2.49902,United Kingdom,2120341670,230091759,230090671,,
